Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA3
2010-08-30,1.313333,1.346,1.307333,1.324667,1.324667,10992000,1.3122668000000002,1.3182223333333332
2010-08-31,1.310667,1.319333,1.288667,1.298667,1.298667,3016500,1.3160002,1.3122223333333334
2010-09-01,1.308,1.379333,1.306667,1.363333,1.363333,7423500,1.3233334,1.328889
2010-09-02,1.358,1.416,1.354,1.404,1.404,7306500,1.3408000000000002,1.3553333333333333
2010-09-03,1.391333,1.42,1.377333,1.403333,1.403333,6519000,1.3588,1.3902219999999998
2010-09-07,1.374,1.4,1.366667,1.369333,1.369333,3651000,1.3677332,1.392222
2010-09-08,1.377333,1.396667,1.373333,1.393333,1.393333,4326000,1.3866663999999997,1.3886663333333333
2010-09-09,1.4,1.403333,1.379333,1.380667,1.380667,5643000,1.3901332,1.381111
2010-09-10,1.383333,1.395333,1.317333,1.344667,1.344667,5799000,1.3782666,1.372889
2010-09-13,1.392667,1.393333,1.366667,1.381333,1.381333,5412000,1.3738666,1.368889
2010-09-14,1.369333,1.44,1.368667,1.408,1.408,9820500,1.3816000000000002,1.3780000000000001
2010-09-15,1.398667,1.466667,1.386,1.465333,1.465333,10269000,1.3960000000000001,1.4182219999999999
2010-09-16,1.476667,1.544,1.389333,1.396,1.396,40267500,1.3990665999999998,1.4231109999999998
2010-09-17,1.401333,1.421333,1.32,1.348667,1.348667,17977500,1.3998666,1.4033333333333333
2010-09-20,1.378,1.423333,1.344,1.404,1.404,14212500,1.4044,1.3828889999999998
2010-09-21,1.392667,1.436667,1.378,1.384667,1.384667,11940000,1.3997334000000001,1.3791113333333334
2010-09-22,1.391333,1.396667,1.32,1.324667,1.324667,14443500,1.3716002,1.3711113333333333
2010-09-23,1.326,1.342667,1.3,1.304,1.304,10021500,1.3532002,1.3377780000000001
2010-09-24,1.33,1.346,1.31,1.34,1.34,8683500,1.3514668,1.322889
2010-09-27,1.36,1.387333,1.336667,1.368667,1.368667,6279000,1.3444002000000002,1.3375556666666668
2010-09-28,1.402667,1.432667,1.384,1.426667,1.426667,18217500,1.3528002000000001,1.3784446666666668
2010-09-29,1.412667,1.468667,1.408667,1.465333,1.465333,29539500,1.3809334,1.4202223333333333
2010-09-30,1.466667,1.476667,1.346,1.360667,1.360667,32937000,1.3922668,1.4175556666666667
2010-10-01,1.379333,1.383333,1.354,1.373333,1.373333,8965500,1.3989334,1.3997776666666668
2010-10-04,1.362,1.411333,1.353333,1.399333,1.399333,9654000,1.4050666,1.3777776666666666
2010-10-05,1.41,1.418667,1.400667,1.408,1.408,4980000,1.4013331999999998,1.3935553333333333
2010-10-06,1.404,1.417333,1.354667,1.364,1.364,4701000,1.3810666,1.3904443333333336
2010-10-07,1.371333,1.376,1.356,1.362,1.362,2115000,1.3813331999999998,1.3780000000000001
2010-10-08,1.362,1.386,1.359333,1.362,1.362,4017000,1.3790666000000003,1.362666666666667
2010-10-11,1.362667,1.38,1.338,1.349333,1.349333,2568000,1.3690666,1.3577776666666665
2010-10-12,1.346667,1.352,1.335333,1.349333,1.349333,3660000,1.3573332,1.3535553333333332
2010-10-13,1.376,1.39,1.357333,1.369333,1.369333,4773000,1.3583998,1.3559996666666665
2010-10-14,1.4,1.402,1.36,1.383333,1.383333,4422000,1.3626664,1.3673330000000001
2010-10-15,1.392667,1.393333,1.35,1.369333,1.369333,4270500,1.3641329999999998,1.3739996666666665
2010-10-18,1.368,1.376,1.348,1.348667,1.348667,2442000,1.3639997999999998,1.3671109999999997
2010-10-19,1.346667,1.360667,1.333333,1.336667,1.336667,3678000,1.3614666,1.3515556666666668
2010-10-20,1.344,1.379333,1.336,1.376667,1.376667,4687500,1.3629334,1.3540003333333335
2010-10-21,1.374,1.396667,1.363333,1.383333,1.383333,6256500,1.3629334,1.3655556666666666
2010-10-22,1.378667,1.395333,1.37,1.381333,1.381333,2416500,1.3653334000000001,1.3804443333333332
2010-10-25,1.396,1.398667,1.382,1.39,1.39,1777500,1.3736000000000002,1.3848886666666667
2010-10-26,1.386667,1.458,1.367333,1.424,1.424,9913500,1.3910665999999998,1.3984443333333332
2010-10-27,1.416667,1.425333,1.376667,1.4,1.4,5347500,1.3957332,1.4046666666666665
2010-10-28,1.426,1.433333,1.397333,1.412667,1.412667,3363000,1.4016,1.4122223333333332
2010-10-29,1.409333,1.456667,1.403333,1.456,1.456,4209000,1.4165333999999998,1.4228889999999998
2010-11-01,1.462667,1.516667,1.420667,1.427333,1.427333,6837000,1.424,1.4320000000000002
2010-11-02,1.445333,1.458667,1.403333,1.416667,1.416667,4837500,1.4225334,1.4333333333333333
2010-11-03,1.418667,1.5,1.410667,1.451333,1.451333,5589000,1.4327999999999999,1.4317776666666664
2010-11-04,1.506667,1.688667,1.476667,1.66,1.66,28110000,1.4822665999999998,1.5093333333333332
2010-11-05,1.658,1.664667,1.581333,1.629333,1.629333,15165000,1.5169332,1.580222
2010-11-08,1.633333,1.666667,1.602,1.665333,1.665333,7642500,1.5645332,1.6515553333333333
2010-11-09,1.666667,1.712667,1.603333,1.642,1.642,14346000,1.6095997999999998,1.6455553333333333
2010-11-10,1.632,1.998,1.603333,1.957333,1.957333,45907500,1.7107997999999998,1.7548886666666668
2010-11-11,1.906667,1.94,1.822,1.869333,1.869333,29179500,1.7526663999999996,1.8228886666666666
2010-11-12,1.883333,2.033333,1.871333,1.989333,1.989333,40936500,1.8246664,1.9386663333333332
2010-11-15,2.014667,2.196,2.014667,2.053333,2.053333,39343500,1.9022663999999998,1.9706663333333332
2010-11-16,2.066667,2.093333,1.894667,1.978,1.978,20214000,1.9694664,2.0068886666666668
2010-11-17,2.013333,2.05,1.907333,1.966,1.966,11250000,1.9711998000000002,1.999111
2010-11-18,2.044667,2.049333,1.928,1.992667,1.992667,14341500,1.9958666,1.978889
2010-11-19,2.010667,2.091333,1.98,2.066,2.066,17257500,2.0111999999999997,2.0082223333333333
2010-11-22,2.104667,2.23,2.1,2.226667,2.226667,22945500,2.0458667999999998,2.095111333333333
2010-11-23,2.219333,2.378667,2.146,2.304667,2.304667,23667000,2.1112002,2.199111333333333
2010-11-24,2.351333,2.398,2.288667,2.364667,2.364667,21375000,2.1909336,2.298667
2010-11-26,2.373333,2.4,2.316667,2.354667,2.354667,5259000,2.2633336,2.341333666666667
2010-11-29,2.360667,2.396667,2.222,2.288667,2.288667,17184000,2.307867,2.3360003333333332
2010-11-30,2.249333,2.355333,2.227333,2.355333,2.355333,33339000,2.3336002,2.3328889999999998
2010-12-01,2.391333,2.428,2.23,2.29,2.29,19488000,2.3306668000000004,2.3113333333333332
2010-12-02,2.267333,2.286667,2.08,2.156667,2.156667,30105000,2.2890667999999996,2.267333333333333
2010-12-03,2.134,2.15,2.058,2.099333,2.099333,17401500,2.2380000000000004,2.182
2010-12-06,2.09,2.096667,1.970667,2.020667,2.020667,19116000,2.1844,2.0922223333333334
2010-12-07,2.032667,2.16,2.003333,2.104,2.104,19669500,2.1341334,2.074666666666667
2010-12-08,2.165333,2.166,2.101333,2.158,2.158,9900000,2.1077334,2.094222333333333
2010-12-09,2.167333,2.181333,2.11,2.136667,2.136667,6090000,2.1037334000000003,2.132889
2010-12-10,2.136667,2.194667,2.075333,2.101333,2.101333,6441000,2.1041334,2.132
2010-12-13,2.109333,2.118,2.026667,2.036667,2.036667,6156000,2.1073334,2.091555666666667
2010-12-14,2.019333,2.026,1.850667,1.902,1.902,26485500,2.0669334,2.013333333333333
2010-12-15,1.911333,1.998,1.902,1.973333,1.973333,11143500,2.03,1.9706666666666666
2010-12-16,2.0,2.060667,1.976667,2.054,2.054,11851500,2.0134666,1.9764443333333332
2010-12-17,2.089333,2.102667,2.047333,2.090667,2.090667,12195000,2.0113334,2.039333333333333
2010-12-20,2.109333,2.146,2.084,2.113333,2.113333,7851000,2.0266666,2.086
2010-12-21,2.12,2.179333,2.114,2.150667,2.150667,11665500,2.0764,2.118222333333333
2010-12-22,2.15,2.190667,2.113333,2.175333,2.175333,12499500,2.1168,2.146444333333333
2010-12-23,2.084,2.165333,1.994667,2.006,2.006,23289000,2.1071999999999997,2.1106666666666665
2010-12-27,1.868,1.905333,1.670667,1.703333,1.703333,139528500,2.0297332,1.9615553333333333
2010-12-28,1.723333,1.783333,1.666667,1.760667,1.760667,60844500,1.9592000000000003,1.8233333333333333
2010-12-29,1.802,1.867333,1.766667,1.848667,1.848667,49788000,1.8988,1.7708890000000002
2010-12-30,1.846667,1.86,1.758667,1.766667,1.766667,30616500,1.8170667999999999,1.7920003333333334
2010-12-31,1.771333,1.816667,1.766667,1.775333,1.775333,21268500,1.7709333999999999,1.7968890000000002
2011-01-03,1.789333,1.8,1.726667,1.774667,1.774667,19245000,1.7852001999999998,1.7722223333333336
2011-01-04,1.777333,1.796667,1.734667,1.778,1.778,17811000,1.7886668000000001,1.776
2011-01-05,1.765333,1.793333,1.746,1.788667,1.788667,21700500,1.7766667999999999,1.7804446666666667
2011-01-06,1.788667,1.866667,1.787333,1.858667,1.858667,30918000,1.7950668,1.8084446666666667
2011-01-07,1.866667,1.905333,1.86,1.882667,1.882667,33718500,1.8165336,1.8433336666666669
2011-01-10,1.878,1.912,1.87,1.896667,1.896667,20140500,1.8409336,1.8793336666666667
2011-01-11,1.906,1.914,1.794667,1.797333,1.797333,25653000,1.8448002,1.8588890000000002
2011-01-12,1.800667,1.826667,1.768,1.797333,1.797333,14466000,1.8465334000000002,1.8304443333333333
2011-01-13,1.797333,1.798,1.744,1.748,1.748,10854000,1.8244,1.7808886666666668
2011-01-14,1.743333,1.772,1.707333,1.716667,1.716667,17880000,1.7912,1.7540000000000002
2011-01-18,1.698667,1.709333,1.65,1.709333,1.709333,24325500,1.7537331999999999,1.7246666666666666
2011-01-19,1.684667,1.698,1.583333,1.602,1.602,35572500,1.7146666,1.676
2011-01-20,1.602,1.63,1.491333,1.508,1.508,34198500,1.6567999999999998,1.6064443333333334
2011-01-21,1.541333,1.572667,1.514,1.536,1.536,18255000,1.6144000000000003,1.5486666666666666
2011-01-24,1.568667,1.654,1.548667,1.632667,1.632667,24676500,1.5976000000000001,1.558889
2011-01-25,1.643333,1.659333,1.601333,1.645333,1.645333,19072500,1.5848,1.6046666666666667
2011-01-26,1.647333,1.658667,1.606667,1.65,1.65,16198500,1.5943999999999998,1.6426666666666667
2011-01-27,1.649333,1.672,1.635333,1.661333,1.661333,13435500,1.6250665999999998,1.6522219999999999
2011-01-28,1.658667,1.658667,1.583333,1.600667,1.600667,15726000,1.638,1.6373333333333333
2011-01-31,1.603333,1.608,1.566667,1.606667,1.606667,12454500,1.6328,1.622889
2011-02-01,1.620667,1.648667,1.569333,1.594,1.594,10617000,1.6225334,1.600444666666667
2011-02-02,1.610667,1.612,1.578,1.596,1.596,8542500,1.6117333999999999,1.598889
2011-02-03,1.588,1.593333,1.543333,1.575333,1.575333,7680000,1.5945334,1.5884443333333333
2011-02-04,1.562667,1.578,1.548,1.564,1.564,8160000,1.5872,1.5784443333333333
2011-02-07,1.550667,1.550667,1.525333,1.538,1.538,13426500,1.5734666000000002,1.559111
2011-02-08,1.585333,1.683333,1.533333,1.632667,1.632667,52573500,1.5812000000000002,1.5782223333333334
2011-02-09,1.608667,1.612,1.519333,1.547333,1.547333,39534000,1.5714666000000002,1.5726666666666667
2011-02-10,1.550667,1.576,1.520667,1.548,1.548,12541500,1.566,1.5759999999999998
2011-02-11,1.55,1.583333,1.529333,1.55,1.55,9517500,1.5632000000000001,1.5484443333333333
2011-02-14,1.576,1.609333,1.536667,1.538667,1.538667,19246500,1.5633334,1.5455556666666668
2011-02-15,1.534,1.544667,1.504,1.522667,1.522667,14305500,1.5413334,1.5371113333333335
2011-02-16,1.54,1.664667,1.538,1.648667,1.648667,61726500,1.5616002,1.5700003333333334
2011-02-17,1.642,1.699333,1.57,1.573333,1.573333,39276000,1.5666668000000001,1.5815556666666666
2011-02-18,1.555333,1.566,1.530667,1.545333,1.545333,35560500,1.5657334,1.589111
2011-02-22,1.525333,1.533333,1.452,1.458,1.458,30969000,1.5496000000000003,1.5255553333333334
2011-02-23,1.478667,1.5,1.407333,1.455333,1.455333,24084000,1.5361332,1.486222
2011-02-24,1.452,1.505333,1.433333,1.502,1.502,15829500,1.5067998,1.4717776666666664
2011-02-25,1.520667,1.59,1.512667,1.574,1.574,20194500,1.5069332,1.5104443333333333
2011-02-28,1.582667,1.606667,1.566667,1.592667,1.592667,15768000,1.5164,1.5562223333333334
2011-03-01,1.603333,1.621333,1.58,1.596,1.596,16596000,1.544,1.5875556666666668
2011-03-02,1.588,1.618667,1.582,1.601333,1.601333,9949500,1.5732,1.5966666666666667
2011-03-03,1.632,1.652667,1.604,1.624,1.624,9603000,1.5976000000000001,1.607111
2011-03-04,1.632,1.666,1.585333,1.663333,1.663333,23701500,1.6154666,1.6295553333333332
2011-03-07,1.662,1.693333,1.646667,1.662667,1.662667,30504000,1.6294666,1.6500000000000001
2011-03-08,1.64,1.664,1.6,1.644,1.644,20998500,1.6390666,1.6566666666666665
2011-03-09,1.644,1.666,1.618,1.648,1.648,13872000,1.6483999999999999,1.6515556666666666
2011-03-10,1.629333,1.632667,1.582,1.600667,1.600667,15255000,1.6437334,1.630889
2011-03-11,1.59,1.616667,1.568667,1.604667,1.604667,13962000,1.6320001999999998,1.6177780000000002
2011-03-14,1.588,1.6,1.546667,1.55,1.55,17490000,1.6094667999999999,1.5851113333333335
2011-03-15,1.48,1.530667,1.453333,1.53,1.53,19782000,1.5866668000000002,1.5615556666666668
2011-03-16,1.524,1.55,1.512667,1.521333,1.521333,17545500,1.5613334,1.5337776666666667
2011-03-17,1.549333,1.562,1.509333,1.520667,1.520667,13839000,1.5453334,1.524
2011-03-18,1.546,1.546,1.500667,1.530667,1.530667,10318500,1.5305334,1.5242223333333333
2011-03-21,1.536667,1.536667,1.502667,1.515333,1.515333,6175500,1.5236,1.5222223333333333
2011-03-22,1.515333,1.524,1.466667,1.479333,1.479333,8743500,1.5134665999999999,1.5084443333333333
2011-03-23,1.474,1.484667,1.451333,1.480667,1.480667,6342000,1.5053334,1.4917776666666667
2011-03-24,1.476,1.492,1.465333,1.488667,1.488667,6933000,1.4989333999999999,1.482889
2011-03-25,1.495333,1.533333,1.493333,1.516667,1.516667,8520000,1.4961334,1.4953336666666666
2011-03-28,1.513333,1.569333,1.503333,1.55,1.55,15871500,1.5030667999999998,1.5184446666666667
2011-03-29,1.553333,1.6,1.547333,1.594667,1.594667,11331000,1.5261336,1.553778
2011-03-30,1.607333,1.632667,1.534,1.580667,1.580667,18349500,1.5461335999999999,1.5751113333333333
2011-03-31,1.77,1.914,1.766667,1.85,1.85,172767000,1.6184002,1.6751113333333334
2011-04-01,1.83,1.878667,1.771333,1.777333,1.777333,42972000,1.6705334,1.736
2011-04-04,1.788667,1.8,1.682,1.722,1.722,39139500,1.7049333999999998,1.783111
2011-04-05,1.726667,1.8,1.712667,1.78,1.78,47713500,1.7420000000000002,1.7597776666666667
2011-04-06,1.799333,1.800667,1.72,1.766,1.766,19324500,1.7790666000000002,1.756
2011-04-07,1.79,1.862667,1.763333,1.816,1.816,42154500,1.7722666,1.7873333333333334
2011-04-08,1.838667,1.84,1.757333,1.766,1.766,29196000,1.77,1.7826666666666666
2011-04-11,1.764667,1.768667,1.668,1.684667,1.684667,20541000,1.7625334,1.7555556666666667
2011-04-12,1.672,1.680667,1.62,1.643333,1.643333,20361000,1.7352,1.6980000000000002
2011-04-13,1.675333,1.712667,1.654,1.662,1.662,18172500,1.7144000000000001,1.6633333333333333
2011-04-14,1.658,1.685333,1.613333,1.676,1.676,14751000,1.6863999999999997,1.6604443333333332
2011-04-15,1.71,1.745333,1.694,1.705333,1.705333,14152500,1.6742666,1.6811109999999998
2011-04-18,1.675333,1.708,1.624,1.668667,1.668667,15508500,1.6710666,1.6833333333333333
2011-04-19,1.684,1.684,1.643333,1.677333,1.677333,8230500,1.6778666000000002,1.6837776666666666
2011-04-20,1.713333,1.739333,1.686667,1.716667,1.716667,12558000,1.6887999999999999,1.6875556666666665
2011-04-21,1.723333,1.798667,1.706,1.782667,1.782667,20791500,1.7101334000000001,1.7255556666666667
2011-04-25,1.78,1.782,1.731333,1.759333,1.759333,12013500,1.7209334000000003,1.752889
2011-04-26,1.777333,1.816667,1.754,1.795333,1.795333,21000000,1.7462665999999998,1.779111
2011-04-27,1.795333,1.824,1.775333,1.805333,1.805333,14953500,1.7718665999999998,1.7866663333333335
2011-04-28,1.804667,1.846,1.781333,1.844,1.844,24000000,1.7973332,1.8148886666666668
2011-04-29,1.846,1.858,1.828,1.84,1.84,10890000,1.8087997999999998,1.8297776666666667
2011-05-02,1.84,1.853333,1.804,1.83,1.83,11769000,1.8229332,1.838
2011-05-03,1.825333,1.826,1.766667,1.791333,1.791333,13708500,1.8221332000000001,1.8204443333333333
2011-05-04,1.785333,1.8,1.716667,1.779333,1.779333,15667500,1.8169332,1.800222
2011-05-05,1.813333,1.829333,1.744667,1.762667,1.762667,18277500,1.8006666,1.7777776666666665
2011-05-06,1.793333,1.846667,1.774667,1.808,1.808,14725500,1.7942665999999998,1.7833333333333334
2011-05-09,1.8,1.866667,1.79,1.860667,1.860667,13746000,1.8004000000000002,1.8104446666666665
2011-05-10,1.882667,1.93,1.860667,1.888667,1.888667,23029500,1.8198668000000002,1.8524446666666667
2011-05-11,1.88,1.886667,1.794667,1.804667,1.804667,14437500,1.8249336,1.8513336666666669
2011-05-12,1.804667,1.849333,1.776667,1.844667,1.844667,9420000,1.8413336,1.8460003333333335
2011-05-13,1.866667,1.879333,1.82,1.836667,1.836667,9922500,1.8470669999999998,1.828667
2011-05-16,1.866,1.866,1.77,1.773333,1.773333,11335500,1.8296002000000002,1.8182223333333336
2011-05-17,1.8,1.8,1.714667,1.730667,1.730667,18513000,1.7980002,1.7802223333333334
2011-05-18,1.74,1.764667,1.701333,1.756667,1.756667,10942500,1.7884001999999999,1.7535556666666665
2011-05-19,1.802,1.896,1.773333,1.88,1.88,39826500,1.7954668000000003,1.7891113333333333
2011-05-20,1.884,1.885333,1.823333,1.864667,1.864667,12637500,1.8010667999999999,1.833778
2011-05-23,1.841333,1.841333,1.774667,1.788,1.788,12954000,1.8040002000000002,1.8442223333333334
2011-05-24,1.801333,1.833333,1.773333,1.781333,1.781333,9205500,1.8141334,1.8113333333333335
2011-05-25,1.793333,1.934,1.744667,1.932,1.932,70396500,1.8492000000000002,1.8337776666666665
2011-05-26,1.921333,1.984,1.873333,1.965333,1.965333,50053500,1.8662666,1.8928886666666667
2011-05-27,1.969333,1.978,1.921333,1.97,1.97,25306500,1.8873331999999998,1.9557776666666664
2011-05-31,1.979333,2.018667,1.97,2.009333,2.009333,49357500,1.9315998,1.9815553333333333
2011-06-01,2.0,2.006667,1.892,1.901333,1.901333,22948500,1.9555997999999999,1.960222
2011-06-02,1.901333,1.954667,1.900667,1.917333,1.917333,14794500,1.9526664,1.9426663333333334
2011-06-03,1.996667,2.1,1.966667,2.008667,2.008667,93138000,1.9613331999999999,1.9424443333333332
2011-06-06,2.006667,2.008667,1.884,1.913333,1.913333,34966500,1.9499997999999998,1.9464443333333332
2011-06-07,1.929333,1.959333,1.884,1.891333,1.891333,18331500,1.9263998,1.9377776666666666
2011-06-08,1.896,1.906667,1.801333,1.808,1.808,25438500,1.9077331999999998,1.8708886666666666
2011-06-09,1.828667,1.873333,1.806667,1.841333,1.841333,24048000,1.8925332000000001,1.8468886666666666
2011-06-10,1.834667,1.886667,1.823333,1.857333,1.857333,23499000,1.8622664,1.8355553333333334
2011-06-13,1.871333,1.925333,1.858667,1.895333,1.895333,25701000,1.8586664,1.8646663333333333
2011-06-14,1.902667,1.98,1.901333,1.906667,1.906667,23601000,1.8617332000000002,1.8864443333333334
2011-06-15,1.896,1.896667,1.804667,1.821333,1.821333,20175000,1.8643998,1.8744443333333336
2011-06-16,1.844667,1.866667,1.716,1.766667,1.766667,27633000,1.8494666,1.8315556666666666
2011-06-17,1.791333,1.846667,1.742667,1.766667,1.766667,25710000,1.8313334000000001,1.784889
2011-06-20,1.752667,1.764,1.7,1.734,1.734,23067000,1.7990667999999999,1.755778
2011-06-21,1.749333,1.848667,1.733333,1.835333,1.835333,22440000,1.7848,1.7786666666666668
2011-06-22,1.824667,1.883333,1.806667,1.814,1.814,22134000,1.7833334,1.7944443333333335
2011-06-23,1.813333,1.848,1.747333,1.847333,1.847333,17550000,1.7994666000000001,1.832222
2011-06-24,1.842667,1.864667,1.817333,1.838,1.838,54127500,1.8137332000000002,1.833111
2011-06-27,1.848667,1.885333,1.820667,1.830667,1.830667,27141000,1.8330666,1.8386666666666667
2011-06-28,1.852667,1.883333,1.844667,1.874,1.874,13338000,1.8408000000000002,1.8475556666666666
2011-06-29,1.9,1.939333,1.871333,1.886,1.886,21927000,1.8552,1.8635556666666666
2011-06-30,1.9,1.955333,1.893333,1.942,1.942,14200500,1.8741334000000003,1.9006666666666667
2011-07-01,1.938,1.973333,1.92,1.934667,1.934667,12823500,1.8934668000000001,1.920889
2011-07-05,1.934667,1.968,1.914,1.942667,1.942667,14940000,1.9158667999999999,1.9397779999999998
2011-07-06,1.942667,1.942667,1.903333,1.930667,1.930667,13903500,1.9272002000000001,1.936000333333333
2011-07-07,1.942667,2.0,1.934,1.982,1.982,19918500,1.9464002,1.951778
2011-07-08,1.992667,1.992667,1.906,1.920667,1.920667,18609000,1.9421336,1.9444446666666666
2011-07-11,1.893333,1.902,1.866667,1.89,1.89,14637000,1.9332002,1.9308889999999999
2011-07-12,1.891333,1.939333,1.866667,1.878,1.878,15681000,1.9202667999999998,1.8962223333333332
2011-07-13,1.895333,1.935333,1.86,1.909333,1.909333,15990000,1.916,1.892444333333333
2011-07-14,1.902,1.930667,1.816667,1.840667,1.840667,17385000,1.8877333999999997,1.8760000000000001
2011-07-15,1.852667,1.855333,1.826667,1.838667,1.838667,10635000,1.8713334,1.862889
2011-07-18,1.822667,1.83,1.775333,1.815333,1.815333,12778500,1.8564,1.8315556666666666
2011-07-19,1.838667,1.874,1.836,1.859333,1.859333,15391500,1.8526665999999998,1.8377776666666668
2011-07-20,1.866667,2.029333,1.853333,1.912667,1.912667,45724500,1.8533334,1.8624443333333334
2011-07-21,1.927333,1.944,1.873333,1.913333,1.913333,15172500,1.8678666,1.895111
2011-07-22,1.913333,1.969333,1.903333,1.952667,1.952667,8752500,1.8906665999999999,1.9262223333333333
2011-07-25,1.934,1.95,1.896,1.899333,1.899333,10099500,1.9074666,1.9217776666666666
2011-07-26,1.887333,1.918,1.864667,1.866667,1.866667,11409000,1.9089334,1.9062223333333332
2011-07-27,1.9,1.9,1.834,1.842667,1.842667,14377500,1.8949334,1.8695556666666668
2011-07-28,1.84,1.903333,1.836,1.878,1.878,14080500,1.8878667999999998,1.8624446666666667
2011-07-29,1.853333,1.893333,1.833333,1.878,1.878,14223000,1.8729333999999997,1.8662223333333332
2011-08-01,1.911333,1.932,1.880667,1.918,1.918,17473500,1.8766668,1.891333333333333
2011-08-02,1.912667,1.946667,1.818,1.822667,1.822667,23241000,1.8678667999999998,1.872889
2011-08-03,1.833333,1.855333,1.756,1.813333,1.813333,26917500,1.862,1.8513333333333335
2011-08-04,1.767333,1.792667,1.644667,1.65,1.65,45967500,1.8164000000000002,1.7619999999999998
2011-08-05,1.666,1.692,1.522,1.616,1.616,29466000,1.764,1.693111
2011-08-08,1.54,1.629333,1.54,1.576,1.576,39127500,1.6956000000000002,1.614
2011-08-09,1.61,1.696667,1.58,1.670667,1.670667,20001000,1.6652,1.620889
