Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA3
1981-02-13,0.114955,0.114955,0.113839,0.113839,0.087979,11155200,0.1183036,0.11607133333333335
1981-02-17,0.116629,0.117188,0.116629,0.116629,0.090135,12275200,0.117299,0.115699
1981-02-18,0.121652,0.122768,0.121652,0.121652,0.094017,19241600,0.117299,0.11737333333333333
1981-02-19,0.114955,0.114955,0.114397,0.114397,0.08841,22310400,0.11662919999999999,0.11755933333333334
1981-02-20,0.108817,0.108817,0.108259,0.108259,0.083667,24371200,0.1149552,0.11476933333333333
1981-02-23,0.109933,0.110491,0.109933,0.109933,0.08496,14112000,0.114174,0.110863
1981-02-24,0.107143,0.107143,0.106027,0.106027,0.081942,16979200,0.1120536,0.10807299999999999
1981-02-25,0.112723,0.113281,0.112723,0.112723,0.087117,19488000,0.1102678,0.109561
1981-02-26,0.114397,0.114955,0.114397,0.114397,0.08841,10841600,0.1102678,0.111049
1981-02-27,0.118304,0.11942,0.118304,0.118304,0.09143,14761600,0.1122768,0.11514133333333333
1981-03-02,0.118862,0.11942,0.118862,0.118862,0.091861,11760000,0.11406259999999999,0.11718766666666668
1981-03-03,0.117746,0.117746,0.117188,0.117188,0.090567,16172800,0.1162948,0.118118
1981-03-04,0.116629,0.116629,0.116071,0.116071,0.089704,13708800,0.1169644,0.11737366666666665
1981-03-05,0.116071,0.116071,0.115513,0.115513,0.089273,5376000,0.11718760000000002,0.11625733333333334
1981-03-06,0.115513,0.115513,0.114397,0.114397,0.08841,11603200,0.11640619999999999,0.115327
1981-03-09,0.106027,0.106027,0.105469,0.105469,0.08151,15321600,0.1137276,0.11179299999999999
1981-03-10,0.101004,0.101004,0.100446,0.100446,0.077628,28380800,0.11037920000000001,0.10677066666666667
1981-03-11,0.097656,0.097656,0.09654,0.09654,0.07461,29859200,0.106473,0.10081833333333334
1981-03-12,0.100446,0.101004,0.100446,0.100446,0.077628,59248000,0.10345960000000001,0.099144
1981-03-13,0.099888,0.099888,0.09933,0.09933,0.076766,231302400,0.1004462,0.09877200000000001
1981-03-16,0.103237,0.104353,0.103237,0.103237,0.079785,37228800,0.0999998,0.10100433333333332
1981-03-17,0.108259,0.109375,0.108259,0.108259,0.083667,43747200,0.10156240000000001,0.10360866666666667
1981-03-18,0.114955,0.116071,0.114955,0.114955,0.088842,36937600,0.1052454,0.108817
1981-03-19,0.114397,0.114397,0.113839,0.113839,0.087979,37811200,0.10792399999999999,0.11235099999999999
1981-03-20,0.114955,0.116071,0.114955,0.114955,0.088842,14604800,0.111049,0.114583
1981-03-23,0.11942,0.120536,0.11942,0.11942,0.092292,22019200,0.11428560000000001,0.11607133333333332
1981-03-24,0.11942,0.11942,0.118862,0.118862,0.091861,28156800,0.11640619999999999,0.11774566666666668
1981-03-25,0.117746,0.117746,0.116629,0.116629,0.090135,7056000,0.11674099999999998,0.11830366666666665
1981-03-26,0.114955,0.114955,0.114397,0.114397,0.08841,12275200,0.1168526,0.11662933333333332
1981-03-27,0.111049,0.111049,0.110491,0.110491,0.085392,12252800,0.11595979999999999,0.11383899999999998
1981-03-30,0.110491,0.111607,0.110491,0.110491,0.085392,9900800,0.114174,0.11179299999999999
1981-03-31,0.110491,0.110491,0.109375,0.109375,0.084529,15993600,0.11227659999999999,0.11011900000000001
1981-04-01,0.108817,0.108817,0.108259,0.108259,0.083667,34070400,0.1106026,0.109375
1981-04-02,0.117746,0.118304,0.117746,0.117746,0.090998,31404800,0.11127240000000001,0.11179333333333334
1981-04-03,0.118304,0.118862,0.118304,0.118304,0.09143,16486400,0.11283500000000002,0.11476966666666666
1981-04-06,0.116629,0.116629,0.116071,0.116071,0.089704,22803200,0.113951,0.11737366666666667
1981-04-07,0.115513,0.115513,0.114955,0.114955,0.088842,10684800,0.115067,0.11644333333333333
1981-04-08,0.120536,0.121652,0.120536,0.120536,0.093155,21952000,0.1175224,0.11718733333333332
1981-04-09,0.122768,0.123326,0.122768,0.122768,0.09488,12499200,0.1185268,0.11941966666666666
1981-04-10,0.124442,0.125,0.124442,0.124442,0.096173,33465600,0.1197544,0.12258200000000001
1981-04-13,0.124442,0.125,0.124442,0.124442,0.096173,16060800,0.1214286,0.123884
1981-04-14,0.124442,0.125,0.124442,0.124442,0.096173,6652800,0.123326,0.124442
1981-04-15,0.118862,0.118862,0.118304,0.118304,0.09143,34048000,0.1228796,0.122396
1981-04-16,0.112165,0.112165,0.111607,0.111607,0.086254,23878400,0.1206474,0.11811766666666668
1981-04-20,0.114955,0.115513,0.114955,0.114955,0.088842,35347200,0.11875,0.11495533333333334
1981-04-21,0.122768,0.123326,0.122768,0.122768,0.09488,28537600,0.11841520000000001,0.11644333333333333
1981-04-22,0.127232,0.12779,0.127232,0.127232,0.09833,18995200,0.1189732,0.12165166666666667
1981-04-23,0.13058,0.131138,0.13058,0.13058,0.100917,58016000,0.12142840000000002,0.12686
1981-04-24,0.13058,0.13058,0.129464,0.129464,0.100055,35056000,0.12499980000000002,0.12909199999999998
1981-04-27,0.128906,0.128906,0.128348,0.128348,0.099192,38528000,0.1276784,0.129464
1981-04-28,0.126674,0.126674,0.126116,0.126116,0.097467,32188800,0.128348,0.12797599999999998
1981-04-29,0.125,0.125,0.124442,0.124442,0.096173,13641600,0.12779000000000001,0.126302
1981-04-30,0.126674,0.12779,0.126674,0.126674,0.097898,12611200,0.12700879999999998,0.125744
1981-05-01,0.126674,0.12779,0.126674,0.126674,0.097898,16553600,0.1264508,0.12593000000000001
1981-05-04,0.126674,0.126674,0.126116,0.126116,0.097467,14448000,0.12600440000000002,0.12648800000000002
1981-05-05,0.126116,0.126116,0.125558,0.125558,0.097036,17539200,0.1258928,0.12611599999999998
1981-05-06,0.122768,0.122768,0.12221,0.12221,0.094448,18950400,0.1254464,0.12462799999999997
1981-05-07,0.123884,0.124442,0.123884,0.123884,0.095742,9363200,0.12488840000000001,0.123884
1981-05-08,0.125,0.125558,0.125,0.125,0.096605,7907200,0.1245536,0.12369799999999999
1981-05-11,0.122768,0.122768,0.12221,0.12221,0.094448,11939200,0.1237724,0.12369799999999999
1981-05-12,0.12221,0.123884,0.12221,0.12221,0.094448,4256000,0.1231028,0.12313999999999999
1981-05-13,0.12221,0.123326,0.121652,0.121652,0.094017,4905600,0.1229912,0.12202399999999998
1981-05-14,0.121094,0.121094,0.119978,0.119978,0.092723,4928000,0.12221,0.12128
1981-05-15,0.122768,0.124442,0.122768,0.122768,0.09488,4905600,0.1217636,0.121466
1981-05-18,0.125,0.126116,0.125,0.125,0.096605,4166400,0.12232159999999999,0.12258200000000001
1981-05-19,0.123326,0.123326,0.122768,0.122768,0.09488,25424000,0.12243319999999999,0.123512
1981-05-20,0.126674,0.12779,0.126674,0.126674,0.097898,13283200,0.12343760000000001,0.124814
1981-05-21,0.133929,0.134487,0.133929,0.133929,0.103505,32211200,0.1262278,0.12779033333333334
1981-05-22,0.140067,0.141183,0.140067,0.140067,0.108249,31427200,0.1296876,0.13355666666666666
1981-05-26,0.140067,0.140067,0.139509,0.139509,0.107818,85344000,0.1325894,0.137835
1981-05-27,0.147321,0.147879,0.147321,0.147321,0.113855,149497600,0.1375,0.142299
1981-05-28,0.147321,0.147879,0.147321,0.147321,0.113855,73987200,0.14162940000000002,0.144717
1981-05-29,0.147879,0.148438,0.147879,0.147879,0.114286,59382400,0.1444194,0.14750700000000003
1981-06-01,0.147879,0.148438,0.147879,0.147879,0.114286,51251200,0.1459818,0.147693
1981-06-02,0.141183,0.141183,0.140625,0.140625,0.10868,40432000,0.146205,0.14546099999999998
1981-06-03,0.140625,0.141741,0.140625,0.140625,0.10868,39446400,0.1448658,0.143043
1981-06-04,0.143415,0.143973,0.143415,0.143415,0.110836,56067200,0.1440846,0.14155500000000001
1981-06-05,0.141741,0.141741,0.141183,0.141183,0.109111,57680000,0.1427454,0.14174099999999998
1981-06-08,0.136719,0.136719,0.136161,0.136161,0.10523,93497600,0.1404018,0.140253
1981-06-09,0.138951,0.139509,0.138951,0.138951,0.107386,119593600,0.140067,0.138765
1981-06-10,0.140625,0.142299,0.140625,0.140625,0.10868,25222400,0.140067,0.138579
1981-06-11,0.146763,0.147321,0.146763,0.146763,0.113424,38976000,0.14073660000000002,0.14211300000000002
1981-06-12,0.145647,0.145647,0.145089,0.145089,0.11213,25804800,0.1415178,0.144159
1981-06-15,0.145089,0.145089,0.144531,0.144531,0.111699,143763200,0.1431918,0.14546099999999998
1981-06-16,0.142299,0.142299,0.141741,0.141741,0.109543,37251200,0.14374979999999998,0.143787
1981-06-17,0.140067,0.140067,0.139509,0.139509,0.107818,27574400,0.1435266,0.141927
1981-06-18,0.139509,0.140067,0.138951,0.138951,0.107386,23049600,0.1419642,0.140067
1981-06-19,0.135603,0.135603,0.135045,0.135045,0.104368,27507200,0.1399554,0.137835
1981-06-22,0.13058,0.13058,0.130022,0.130022,0.100486,10841600,0.1370536,0.13467266666666666
1981-06-23,0.132254,0.133371,0.132254,0.132254,0.102211,15030400,0.1351562,0.13244033333333335
1981-06-24,0.130022,0.130022,0.128906,0.128906,0.099623,23027200,0.1330356,0.130394
1981-06-25,0.131696,0.132254,0.131696,0.131696,0.10178,24259200,0.1315846,0.13095199999999999
1981-06-26,0.131138,0.131138,0.130022,0.130022,0.100486,23788800,0.13058,0.13020800000000002
1981-06-29,0.126674,0.126674,0.125558,0.125558,0.097036,10595200,0.1296872,0.129092
1981-06-30,0.116629,0.116629,0.116071,0.116071,0.089704,35907200,0.12645060000000002,0.12388366666666667
1981-07-01,0.115513,0.115513,0.114955,0.114955,0.088842,170464000,0.12366039999999998,0.11886133333333333
1981-07-02,0.114955,0.115513,0.114955,0.114955,0.088842,30284800,0.12031220000000001,0.115327
1981-07-06,0.112165,0.112165,0.111049,0.111049,0.085823,16531200,0.1165176,0.113653
1981-07-07,0.112165,0.113281,0.112165,0.112165,0.086685,15836800,0.113839,0.112723
1981-07-08,0.116629,0.117188,0.116629,0.116629,0.090135,16620800,0.11395059999999999,0.113281
1981-07-09,0.108259,0.108259,0.107701,0.107701,0.083235,32883200,0.1124998,0.112165
1981-07-10,0.099888,0.099888,0.09933,0.09933,0.076766,55171200,0.1093748,0.10788666666666667
1981-07-13,0.101563,0.102121,0.101563,0.101563,0.078492,45740800,0.10747759999999999,0.10286466666666667
1981-07-14,0.106027,0.107143,0.106027,0.106027,0.081942,19779200,0.10625,0.10230666666666667
1981-07-15,0.108817,0.109375,0.108817,0.108817,0.084098,10953600,0.10468759999999999,0.105469
1981-07-16,0.111607,0.112723,0.111607,0.111607,0.086254,15232000,0.1054688,0.108817
1981-07-17,0.115513,0.116071,0.115513,0.115513,0.089273,19824000,0.1087054,0.11197900000000001
1981-07-20,0.108259,0.108259,0.107701,0.107701,0.083235,23654400,0.10993300000000002,0.11160700000000001
1981-07-21,0.107701,0.107701,0.107143,0.107143,0.082804,31942400,0.1101562,0.11011900000000001
1981-07-22,0.102121,0.102121,0.101004,0.101004,0.07806,22668800,0.1085936,0.10528266666666668
1981-07-23,0.103795,0.104353,0.103795,0.103795,0.080217,34451200,0.10703119999999999,0.10398066666666667
1981-07-24,0.107143,0.107701,0.107143,0.107143,0.082804,28851200,0.1053572,0.10398066666666667
1981-07-27,0.111607,0.112165,0.111607,0.111607,0.086254,17337600,0.10613840000000001,0.10751500000000001
1981-07-28,0.108259,0.108259,0.107701,0.107701,0.083235,22848000,0.10625,0.108817
1981-07-29,0.106585,0.106585,0.106027,0.106027,0.081942,15500800,0.1072546,0.108445
1981-07-30,0.109933,0.111049,0.109933,0.109933,0.08496,9900800,0.1084822,0.107887
1981-07-31,0.111607,0.112165,0.111607,0.111607,0.086254,10953600,0.109375,0.109189
1981-08-03,0.111607,0.111607,0.110491,0.110491,0.085392,12432000,0.1091518,0.11067700000000001
1981-08-04,0.112165,0.112723,0.112165,0.112165,0.086685,31673600,0.1100446,0.111421
1981-08-05,0.115513,0.116071,0.115513,0.115513,0.089273,17494400,0.11194180000000001,0.112723
1981-08-06,0.113281,0.113281,0.112723,0.112723,0.087117,10528000,0.1124998,0.113467
1981-08-07,0.112723,0.113281,0.112723,0.112723,0.087117,9206400,0.11272299999999999,0.113653
1981-08-10,0.112723,0.112723,0.112723,0.112723,0.087117,0,0.1131694,0.112723
1981-08-11,0.110491,0.110491,0.109375,0.109375,0.084529,71456000,0.1126114,0.11160700000000001
1981-08-12,0.107701,0.107701,0.107143,0.107143,0.082804,26275200,0.1109374,0.109747
1981-08-13,0.104353,0.104353,0.103795,0.103795,0.080217,27484800,0.1091518,0.106771
1981-08-14,0.103237,0.103237,0.102121,0.102121,0.078923,24192000,0.1070314,0.10435299999999999
1981-08-17,0.099888,0.099888,0.098772,0.098772,0.076335,18905600,0.1042412,0.10156266666666668
1981-08-18,0.097656,0.097656,0.09654,0.09654,0.07461,17001600,0.1016742,0.09914433333333333
1981-08-19,0.09654,0.09654,0.095424,0.095424,0.073747,20675200,0.0993304,0.096912
1981-08-20,0.09654,0.097098,0.09654,0.09654,0.07461,17113600,0.09787939999999999,0.09616799999999999
1981-08-21,0.09096,0.09096,0.089844,0.089844,0.069435,41910400,0.095424,0.09393599999999998
1981-08-24,0.084821,0.084821,0.084263,0.084263,0.065122,23072000,0.0925222,0.09021566666666665
1981-08-25,0.086496,0.087054,0.086496,0.086496,0.066847,40700800,0.0905134,0.08686766666666666
1981-08-26,0.085379,0.085379,0.084821,0.084821,0.065553,33600000,0.0883928,0.08519333333333334
1981-08-27,0.085379,0.085938,0.085379,0.085379,0.065984,25916800,0.0861606,0.08556533333333333
1981-08-28,0.089844,0.090402,0.089844,0.089844,0.069435,38035200,0.0861606,0.08668133333333332
1981-08-31,0.089844,0.090402,0.089844,0.089844,0.069435,40947200,0.0872768,0.08835566666666667
1981-09-01,0.095424,0.095982,0.095424,0.095424,0.073747,37027200,0.08906239999999999,0.09170400000000001
1981-09-02,0.097098,0.097656,0.097098,0.097098,0.075041,19376000,0.0915178,0.094122
1981-09-03,0.093192,0.093192,0.092076,0.092076,0.07116,37475200,0.0928572,0.094866
1981-09-04,0.091518,0.091518,0.09096,0.09096,0.070297,15254400,0.0930804,0.093378
1981-09-08,0.088728,0.088728,0.08817,0.08817,0.068141,25446400,0.0927456,0.090402
1981-09-09,0.08817,0.088728,0.08817,0.08817,0.068141,30531200,0.0912948,0.0891
1981-09-10,0.088728,0.089286,0.088728,0.088728,0.068572,34809600,0.0896208,0.088356
1981-09-11,0.08817,0.08817,0.087612,0.087612,0.06771,17539200,0.088728,0.08816999999999998
1981-09-14,0.085379,0.085379,0.084821,0.084821,0.065553,27686400,0.0875002,0.08705366666666665
1981-09-15,0.083147,0.083147,0.082589,0.082589,0.063828,19510400,0.08638399999999999,0.08500733333333332
1981-09-16,0.081473,0.081473,0.080915,0.080915,0.062534,19353600,0.084933,0.082775
1981-09-17,0.079241,0.079241,0.078683,0.078683,0.060809,19376000,0.082924,0.080729
1981-09-18,0.079241,0.079799,0.079241,0.079241,0.06124,26320000,0.0812498,0.079613
1981-09-21,0.079799,0.080357,0.079799,0.079799,0.061672,49033600,0.0802454,0.07924099999999999
1981-09-22,0.075893,0.075893,0.075335,0.075335,0.058222,47420800,0.07879459999999999,0.078125
1981-09-23,0.074777,0.074777,0.073661,0.073661,0.056928,28201600,0.0773438,0.07626500000000001
1981-09-24,0.073661,0.073661,0.073103,0.073103,0.056497,18300800,0.0762278,0.074033
1981-09-25,0.064732,0.064732,0.063616,0.063616,0.049165,34608000,0.0731028,0.07012666666666667
1981-09-28,0.064174,0.064732,0.064174,0.064174,0.049596,91728000,0.0699778,0.06696433333333333
1981-09-29,0.067522,0.06808,0.067522,0.067522,0.052184,94684800,0.06841520000000001,0.06510400000000001
1981-09-30,0.06808,0.068638,0.06808,0.06808,0.052615,49996800,0.067299,0.066592
1981-10-01,0.06808,0.068638,0.06808,0.06808,0.052615,61129600,0.0662944,0.067894
1981-10-02,0.073661,0.074219,0.073661,0.073661,0.056928,45046400,0.0683034,0.06994033333333334
1981-10-05,0.075893,0.077009,0.075893,0.075893,0.058653,43097600,0.0706472,0.07254466666666666
1981-10-06,0.075893,0.075893,0.075335,0.075335,0.058222,28358400,0.07220980000000002,0.074963
1981-10-07,0.079799,0.080915,0.079799,0.079799,0.061672,38841600,0.0745536,0.077009
1981-10-08,0.082589,0.083147,0.082589,0.082589,0.063828,31091200,0.0774554,0.079241
1981-10-09,0.083147,0.084263,0.083147,0.083147,0.064259,54521600,0.0793526,0.081845
1981-10-12,0.085938,0.086496,0.085938,0.085938,0.066416,27350400,0.0813616,0.08389133333333332
1981-10-13,0.085938,0.087054,0.085938,0.085938,0.066416,44195200,0.0834822,0.08500766666666666
1981-10-14,0.081473,0.081473,0.080915,0.080915,0.062534,30979200,0.0837054,0.08426366666666667
1981-10-15,0.082589,0.083147,0.082589,0.082589,0.063828,29433600,0.0837054,0.08314733333333334
1981-10-16,0.082031,0.082031,0.081473,0.081473,0.062965,36467200,0.0833706,0.081659
1981-10-19,0.083147,0.083705,0.083147,0.083147,0.064259,20585600,0.0828124,0.082403
1981-10-20,0.087612,0.08817,0.087612,0.087612,0.06771,35728000,0.0831472,0.08407733333333334
1981-10-21,0.087612,0.08817,0.087612,0.087612,0.06771,76899200,0.0844866,0.08612366666666665
1981-10-22,0.087612,0.087612,0.087054,0.087054,0.067279,32278400,0.0853796,0.087426
1981-10-23,0.085379,0.085379,0.084821,0.084821,0.065553,27910400,0.08604919999999999,0.08649566666666665
1981-10-26,0.084821,0.085379,0.084821,0.084821,0.065553,27283200,0.08638399999999999,0.08556533333333334
1981-10-27,0.086496,0.087612,0.086496,0.086496,0.066847,85590400,0.0861608,0.08537933333333332
1981-10-28,0.089286,0.089844,0.089286,0.089286,0.069004,44172800,0.0864956,0.08686766666666668
1981-10-29,0.088728,0.088728,0.08817,0.08817,0.068141,30486400,0.0867188,0.087984
1981-10-30,0.089286,0.089844,0.089286,0.089286,0.069004,52729600,0.0876118,0.08891399999999999
1981-11-02,0.089286,0.089844,0.089286,0.089286,0.069004,36915200,0.08850480000000001,0.088914
1981-11-03,0.088728,0.088728,0.08817,0.08817,0.068141,28380800,0.0888396,0.08891399999999999
1981-11-04,0.086496,0.086496,0.085938,0.085938,0.066416,23811200,0.08817,0.087798
1981-11-05,0.080357,0.080357,0.079799,0.079799,0.061672,23363200,0.0864958,0.08463566666666666
1981-11-06,0.080357,0.080915,0.080357,0.080357,0.062103,24595200,0.08471,0.08203133333333333
1981-11-09,0.081473,0.082031,0.081473,0.081473,0.062965,20384000,0.08314740000000001,0.08054299999999999
1981-11-10,0.082031,0.082589,0.082031,0.082031,0.063397,16755200,0.08191960000000001,0.081287
1981-11-11,0.084263,0.084821,0.084263,0.084263,0.065122,27440000,0.08158460000000001,0.08258900000000001
1981-11-12,0.087054,0.087612,0.087054,0.087054,0.067279,39916800,0.08303560000000001,0.08444933333333333
1981-11-13,0.081473,0.081473,0.080915,0.080915,0.062534,21011200,0.0831472,0.08407733333333334
1981-11-16,0.080357,0.080357,0.079799,0.079799,0.061672,22556800,0.0828124,0.08258933333333333
1981-11-17,0.081473,0.082031,0.081473,0.081473,0.062965,35414400,0.08270079999999999,0.080729
1981-11-18,0.084263,0.084821,0.084263,0.084263,0.065122,29142400,0.08270079999999999,0.081845
1981-11-19,0.084263,0.084821,0.084263,0.084263,0.065122,40006400,0.0821426,0.083333
1981-11-20,0.084821,0.085379,0.084821,0.084821,0.065553,38102400,0.0829238,0.084449
1981-11-23,0.082031,0.082031,0.080915,0.080915,0.062534,22960000,0.083147,0.083333
1981-11-24,0.080915,0.080915,0.080357,0.080357,0.062103,22153600,0.0829238,0.082031
1981-11-25,0.082031,0.082589,0.082031,0.082031,0.063397,52550400,0.08247739999999999,0.081101
1981-11-27,0.084263,0.084821,0.084263,0.084263,0.065122,37251200,0.0824774,0.082217
1981-11-30,0.083705,0.083705,0.083147,0.083147,0.064259,23968000,0.0821426,0.083147
1981-12-01,0.083147,0.083705,0.083147,0.083147,0.064259,23385600,0.082589,0.08351900000000001
1981-12-02,0.083705,0.084263,0.083705,0.083705,0.06469,37564800,0.0832586,0.083333
1981-12-03,0.083147,0.083147,0.082589,0.082589,0.063828,20428800,0.0833702,0.083147
1981-12-04,0.084821,0.085379,0.084821,0.084821,0.065553,137155200,0.0834818,0.08370499999999999
1981-12-07,0.085379,0.085938,0.085379,0.085379,0.065984,59292800,0.08392819999999998,0.08426299999999999
1981-12-08,0.084821,0.084821,0.083705,0.083705,0.06469,50624000,0.0840398,0.084635
1981-12-09,0.084263,0.084821,0.084263,0.084263,0.065122,34272000,0.08415139999999999,0.084449
1981-12-10,0.084263,0.084821,0.084263,0.084263,0.065122,37408000,0.0844862,0.084077
1981-12-11,0.084263,0.084821,0.083705,0.083705,0.06469,76092800,0.084263,0.084077
1981-12-14,0.082031,0.082031,0.080915,0.080915,0.062534,25244800,0.0833702,0.08296100000000001
1981-12-15,0.083147,0.083705,0.083147,0.083147,0.064259,31315200,0.0832586,0.08258900000000001
1981-12-16,0.087054,0.087612,0.087054,0.087054,0.067279,65452800,0.0838168,0.08370533333333334
1981-12-17,0.094308,0.094866,0.094308,0.094308,0.072885,51452800,0.0858258,0.08816966666666666
1981-12-18,0.102121,0.102679,0.102121,0.102121,0.078923,71724800,0.08950899999999999,0.09449433333333335
1981-12-21,0.098214,0.098214,0.097656,0.097656,0.075472,56403200,0.0928572,0.09802833333333334
1981-12-22,0.09933,0.099888,0.09933,0.09933,0.076766,53827200,0.09609380000000001,0.09970233333333334
1981-12-23,0.097656,0.097656,0.097098,0.097098,0.075041,28896000,0.09810260000000001,0.098028
1981-12-24,0.097656,0.098214,0.097656,0.097656,0.075472,28918400,0.0987722,0.098028
1981-12-28,0.094308,0.094308,0.093192,0.093192,0.072022,36579200,0.0969864,0.09598200000000001
1981-12-29,0.094866,0.095982,0.094866,0.094866,0.073316,24236800,0.0964284,0.095238
1981-12-30,0.098772,0.09933,0.098772,0.098772,0.076335,32188800,0.09631680000000001,0.09561000000000001
1981-12-31,0.098772,0.09933,0.098772,0.098772,0.076335,54656000,0.0966516,0.09747
1982-01-04,0.098772,0.098772,0.098214,0.098214,0.075903,71254400,0.09676320000000001,0.098586
1982-01-05,0.094308,0.094308,0.093192,0.093192,0.072022,35840000,0.09676320000000001,0.09672599999999999
1982-01-06,0.092634,0.092634,0.092076,0.092076,0.07116,66080000,0.0962052,0.09449400000000001
1982-01-07,0.085938,0.085938,0.084821,0.084821,0.065553,70044800,0.093415,0.09002966666666667
1982-01-08,0.088728,0.089286,0.088728,0.088728,0.068572,56604800,0.09140619999999999,0.08854166666666667
1982-01-11,0.083705,0.083705,0.083147,0.083147,0.064259,33331200,0.0883928,0.08556533333333334
1982-01-12,0.080915,0.080915,0.080357,0.080357,0.062103,59920000,0.0858258,0.08407733333333334
1982-01-13,0.080357,0.080357,0.079799,0.079799,0.061672,41753600,0.0833704,0.08110099999999999
1982-01-14,0.083705,0.084263,0.083705,0.083705,0.06469,25715200,0.0831472,0.081287
1982-01-15,0.089286,0.090402,0.089286,0.089286,0.069004,46704000,0.0832588,0.08426333333333332
1982-01-18,0.09096,0.092076,0.09096,0.09096,0.070297,28000000,0.0848214,0.08798366666666667
1982-01-19,0.089844,0.089844,0.088728,0.088728,0.068572,55507200,0.08649559999999999,0.089658
1982-01-20,0.090402,0.09096,0.090402,0.090402,0.069866,25827200,0.08861619999999999,0.09003
